probe_id	chr	pos	cpg_idx	feature_id
cg12974388	chr2	237074220	683	cg12974388_cpg683
cg12974388	chr2	237074222	684	cg12974388_cpg684
cg12974388	chr2	237074223	685	cg12974388_cpg685
cg12974388	chr2	237074225	686	cg12974388_cpg686
cg12974388	chr2	237074241	687	cg12974388_cpg687
cg12974388	chr2	237074243	688	cg12974388_cpg688
cg12974388	chr2	237074244	689	cg12974388_cpg689
cg12974388	chr2	237074296	690	cg12974388_cpg690
cg12974388	chr2	237074299	691	cg12974388_cpg691
cg12974388	chr2	237074302	692	cg12974388_cpg692
cg12974388	chr2	237074308	693	cg12974388_cpg693
cg12974388	chr2	237074310	694	cg12974388_cpg694
cg12974388	chr2	237074360	695	cg12974388_cpg695
cg12974388	chr2	237074361	696	cg12974388_cpg696
cg12974388	chr2	237074368	697	cg12974388_cpg697
cg12974388	chr2	237074370	698	cg12974388_cpg698
cg12974388	chr2	237074396	699	cg12974388_cpg699
cg12974388	chr2	237074398	700	cg12974388_cpg700
cg12974388	chr2	237074449	701	cg12974388_cpg701
cg12974388	chr2	237074451	702	cg12974388_cpg702
cg12974388	chr2	237074459	703	cg12974388_cpg703
cg12974388	chr2	237074482	704	cg12974388_cpg704
cg12974388	chr2	237074496	705	cg12974388_cpg705
cg12974388	chr2	237074505	706	cg12974388_cpg706
cg12974388	chr2	237074506	707	cg12974388_cpg707
cg12974388	chr2	237074507	708	cg12974388_cpg708
cg12974388	chr2	237074508	709	cg12974388_cpg709
cg12974388	chr2	237074511	710	cg12974388_cpg710
cg12974388	chr2	237074512	711	cg12974388_cpg711
cg12974388	chr2	237074513	712	cg12974388_cpg712
cg12974388	chr2	237074514	713	cg12974388_cpg713
cg12974388	chr2	237074522	714	cg12974388_cpg714
cg12974388	chr2	237074523	715	cg12974388_cpg715
cg12974388	chr2	237074525	716	cg12974388_cpg716
cg12974388	chr2	237074526	717	cg12974388_cpg717
cg12974388	chr2	237074534	718	cg12974388_cpg718
cg12974388	chr2	237074536	719	cg12974388_cpg719
cg12974388	chr2	237074537	720	cg12974388_cpg720
cg12974388	chr2	237074542	721	cg12974388_cpg721
cg12974388	chr2	237074549	722	cg12974388_cpg722
cg12974388	chr2	237074551	723	cg12974388_cpg723
cg12974388	chr2	237074558	724	cg12974388_cpg724
cg12974388	chr2	237074560	725	cg12974388_cpg725
cg12974388	chr2	237074561	726	cg12974388_cpg726
cg12974388	chr2	237074563	727	cg12974388_cpg727
cg12974388	chr2	237074564	728	cg12974388_cpg728
cg12974388	chr2	237074565	729	cg12974388_cpg729
cg12974388	chr2	237074566	730	cg12974388_cpg730
cg12974388	chr2	237074580	731	cg12974388_cpg731
cg12974388	chr2	237074583	732	cg12974388_cpg732
cg12974388	chr2	237074589	733	cg12974388_cpg733
cg12974388	chr2	237074596	734	cg12974388_cpg734
cg12974388	chr2	237074601	735	cg12974388_cpg735
cg12974388	chr2	237074602	736	cg12974388_cpg736
cg12974388	chr2	237074608	737	cg12974388_cpg737
cg12974388	chr2	237074611	738	cg12974388_cpg738
cg12974388	chr2	237074613	739	cg12974388_cpg739
cg12974388	chr2	237074614	740	cg12974388_cpg740
cg12974388	chr2	237074616	741	cg12974388_cpg741
cg12974388	chr2	237074619	742	cg12974388_cpg742
cg12974388	chr2	237074621	743	cg12974388_cpg743
cg12974388	chr2	237074622	744	cg12974388_cpg744
cg12974388	chr2	237074631	745	cg12974388_cpg745
cg12974388	chr2	237074632	746	cg12974388_cpg746
cg12974388	chr2	237074634	747	cg12974388_cpg747
cg12974388	chr2	237074635	748	cg12974388_cpg748
cg12974388	chr2	237074642	749	cg12974388_cpg749
cg12974388	chr2	237074648	750	cg12974388_cpg750
cg12974388	chr2	237074649	751	cg12974388_cpg751
cg12974388	chr2	237074650	752	cg12974388_cpg752
cg12974388	chr2	237074651	753	cg12974388_cpg753
cg12974388	chr2	237074653	754	cg12974388_cpg754
cg12974388	chr2	237074663	755	cg12974388_cpg755
cg12974388	chr2	237074668	756	cg12974388_cpg756
cg12974388	chr2	237074684	757	cg12974388_cpg757
cg12974388	chr2	237074693	758	cg12974388_cpg758
cg12974388	chr2	237074694	759	cg12974388_cpg759
cg12974388	chr2	237074708	760	cg12974388_cpg760
cg12974388	chr2	237074709	761	cg12974388_cpg761
cg12974388	chr2	237074711	762	cg12974388_cpg762
cg12974388	chr2	237074712	763	cg12974388_cpg763
cg12974388	chr2	237074713	764	cg12974388_cpg764
cg12974388	chr2	237074718	765	cg12974388_cpg765
cg12974388	chr2	237074723	766	cg12974388_cpg766
cg12974388	chr2	237074725	767	cg12974388_cpg767
cg12974388	chr2	237074736	768	cg12974388_cpg768
cg12974388	chr2	237074742	769	cg12974388_cpg769
cg12974388	chr2	237074743	770	cg12974388_cpg770
cg12974388	chr2	237074746	771	cg12974388_cpg771
cg12974388	chr2	237074757	772	cg12974388_cpg772
cg12974388	chr2	237074758	773	cg12974388_cpg773
cg12974388	chr2	237074760	774	cg12974388_cpg774
cg12974388	chr2	237074763	775	cg12974388_cpg775
cg12974388	chr2	237074764	776	cg12974388_cpg776
cg12974388	chr2	237074769	777	cg12974388_cpg777
cg12974388	chr2	237074770	778	cg12974388_cpg778
cg12974388	chr2	237074771	779	cg12974388_cpg779
cg12974388	chr2	237074774	780	cg12974388_cpg780
cg12974388	chr2	237074775	781	cg12974388_cpg781
cg12974388	chr2	237074778	782	cg12974388_cpg782
cg12974388	chr2	237074779	783	cg12974388_cpg783
cg12974388	chr2	237074780	784	cg12974388_cpg784
cg12974388	chr2	237074785	785	cg12974388_cpg785
cg12974388	chr2	237074786	786	cg12974388_cpg786
cg12974388	chr2	237074801	787	cg12974388_cpg787
cg12974388	chr2	237074803	788	cg12974388_cpg788
cg12974388	chr2	237074817	789	cg12974388_cpg789
cg12974388	chr2	237074824	790	cg12974388_cpg790
cg12974388	chr2	237074826	791	cg12974388_cpg791
cg12974388	chr2	237074829	792	cg12974388_cpg792
cg12974388	chr2	237074832	793	cg12974388_cpg793
cg12974388	chr2	237074835	794	cg12974388_cpg794
cg12974388	chr2	237074836	795	cg12974388_cpg795
cg12974388	chr2	237074839	796	cg12974388_cpg796
cg12974388	chr2	237074847	797	cg12974388_cpg797
cg12974388	chr2	237074849	798	cg12974388_cpg798
cg12974388	chr2	237074852	799	cg12974388_cpg799
cg12974388	chr2	237074853	800	cg12974388_cpg800
cg12974388	chr2	237074855	801	cg12974388_cpg801
cg12974388	chr2	237074856	802	cg12974388_cpg802
cg12974388	chr2	237074858	803	cg12974388_cpg803
cg12974388	chr2	237074859	804	cg12974388_cpg804
cg12974388	chr2	237074861	805	cg12974388_cpg805
cg12974388	chr2	237074862	806	cg12974388_cpg806
cg12974388	chr2	237074863	807	cg12974388_cpg807
cg12974388	chr2	237074869	808	cg12974388_cpg808
cg12974388	chr2	237074872	809	cg12974388_cpg809
cg12974388	chr2	237074873	810	cg12974388_cpg810
cg12974388	chr2	237074878	811	cg12974388_cpg811
cg12974388	chr2	237074879	812	cg12974388_cpg812
cg12974388	chr2	237074881	813	cg12974388_cpg813
cg12974388	chr2	237074887	814	cg12974388_cpg814
cg12974388	chr2	237074890	815	cg12974388_cpg815
cg12974388	chr2	237074891	816	cg12974388_cpg816
cg12974388	chr2	237074892	817	cg12974388_cpg817
cg12974388	chr2	237074893	818	cg12974388_cpg818
cg12974388	chr2	237074894	819	cg12974388_cpg819
cg12974388	chr2	237074895	820	cg12974388_cpg820
cg12974388	chr2	237074896	821	cg12974388_cpg821
cg12974388	chr2	237074898	822	cg12974388_cpg822
cg12974388	chr2	237074899	823	cg12974388_cpg823
cg12974388	chr2	237074902	824	cg12974388_cpg824
cg12974388	chr2	237074905	825	cg12974388_cpg825
cg12974388	chr2	237074906	826	cg12974388_cpg826
cg12974388	chr2	237074907	827	cg12974388_cpg827
cg12974388	chr2	237074908	828	cg12974388_cpg828
cg12974388	chr2	237074909	829	cg12974388_cpg829
cg12974388	chr2	237074910	830	cg12974388_cpg830
cg12974388	chr2	237074920	831	cg12974388_cpg831
cg12974388	chr2	237074922	832	cg12974388_cpg832
cg12974388	chr2	237074923	833	cg12974388_cpg833
cg12974388	chr2	237074924	834	cg12974388_cpg834
cg12974388	chr2	237074925	835	cg12974388_cpg835
cg12974388	chr2	237074926	836	cg12974388_cpg836
cg12974388	chr2	237074931	837	cg12974388_cpg837
cg12974388	chr2	237074932	838	cg12974388_cpg838
cg12974388	chr2	237074933	839	cg12974388_cpg839
cg12974388	chr2	237074934	840	cg12974388_cpg840
cg12974388	chr2	237074947	841	cg12974388_cpg841
cg12974388	chr2	237074954	842	cg12974388_cpg842
cg12974388	chr2	237074958	843	cg12974388_cpg843
cg12974388	chr2	237074961	844	cg12974388_cpg844
cg12974388	chr2	237074963	845	cg12974388_cpg845
cg12974388	chr2	237074965	846	cg12974388_cpg846
cg12974388	chr2	237074967	847	cg12974388_cpg847
cg12974388	chr2	237074977	848	cg12974388_cpg848
cg12974388	chr2	237074978	849	cg12974388_cpg849
cg12974388	chr2	237074983	850	cg12974388_cpg850
cg12974388	chr2	237074994	851	cg12974388_cpg851
cg12974388	chr2	237074995	852	cg12974388_cpg852
cg12974388	chr2	237075001	853	cg12974388_cpg853
cg12974388	chr2	237075003	854	cg12974388_cpg854
cg12974388	chr2	237075004	855	cg12974388_cpg855
cg12974388	chr2	237075005	856	cg12974388_cpg856
cg12974388	chr2	237075007	857	cg12974388_cpg857
cg12974388	chr2	237075028	858	cg12974388_cpg858
cg12974388	chr2	237075029	859	cg12974388_cpg859
cg12974388	chr2	237075030	860	cg12974388_cpg860
cg12974388	chr2	237075033	861	cg12974388_cpg861
cg12974388	chr2	237075034	862	cg12974388_cpg862
cg12974388	chr2	237075051	863	cg12974388_cpg863
cg12974388	chr2	237075052	864	cg12974388_cpg864
cg12974388	chr2	237075068	865	cg12974388_cpg865
cg12974388	chr2	237075069	866	cg12974388_cpg866
cg12974388	chr2	237075070	867	cg12974388_cpg867
cg12974388	chr2	237075074	868	cg12974388_cpg868
cg12974388	chr2	237075078	869	cg12974388_cpg869
cg12974388	chr2	237075079	870	cg12974388_cpg870
cg12974388	chr2	237075083	871	cg12974388_cpg871
cg12974388	chr2	237075098	872	cg12974388_cpg872
cg12974388	chr2	237075099	873	cg12974388_cpg873
cg12974388	chr2	237075116	874	cg12974388_cpg874
cg12974388	chr2	237075117	875	cg12974388_cpg875
cg12974388	chr2	237075122	876	cg12974388_cpg876
cg12974388	chr2	237075124	877	cg12974388_cpg877
cg12974388	chr2	237075146	878	cg12974388_cpg878
cg12974388	chr2	237075147	879	cg12974388_cpg879
cg12974388	chr2	237075162	880	cg12974388_cpg880
cg12974388	chr2	237075163	881	cg12974388_cpg881
cg12974388	chr2	237075164	882	cg12974388_cpg882
cg12974388	chr2	237075165	883	cg12974388_cpg883
cg12974388	chr2	237075171	884	cg12974388_cpg884
cg12974388	chr2	237075172	885	cg12974388_cpg885
cg12974388	chr2	237075188	886	cg12974388_cpg886
cg12974388	chr2	237075189	887	cg12974388_cpg887
cg12974388	chr2	237075228	888	cg12974388_cpg888
cg12974388	chr2	237075261	889	cg12974388_cpg889
cg12974388	chr2	237075262	890	cg12974388_cpg890
cg12974388	chr2	237075264	891	cg12974388_cpg891
cg12974388	chr2	237075277	892	cg12974388_cpg892
cg12974388	chr2	237075278	893	cg12974388_cpg893
cg12974388	chr2	237075289	894	cg12974388_cpg894
cg12974388	chr2	237075292	895	cg12974388_cpg895
cg12974388	chr2	237075294	896	cg12974388_cpg896
cg12974388	chr2	237075296	897	cg12974388_cpg897
cg12974388	chr2	237075297	898	cg12974388_cpg898
cg12974388	chr2	237075299	899	cg12974388_cpg899
cg12974388	chr2	237075300	900	cg12974388_cpg900
cg12974388	chr2	237075301	901	cg12974388_cpg901
cg12974388	chr2	237075311	902	cg12974388_cpg902
cg12974388	chr2	237075313	903	cg12974388_cpg903
cg12974388	chr2	237075332	904	cg12974388_cpg904
cg12974388	chr2	237075333	905	cg12974388_cpg905
cg12974388	chr2	237075346	906	cg12974388_cpg906
cg12974388	chr2	237075347	907	cg12974388_cpg907
cg12974388	chr2	237075355	908	cg12974388_cpg908
cg12974388	chr2	237075356	909	cg12974388_cpg909
cg12974388	chr2	237075358	910	cg12974388_cpg910
cg12974388	chr2	237075362	911	cg12974388_cpg911
cg12974388	chr2	237075363	912	cg12974388_cpg912
cg12974388	chr2	237075364	913	cg12974388_cpg913
cg12974388	chr2	237075365	914	cg12974388_cpg914
cg12974388	chr2	237075367	915	cg12974388_cpg915
cg12974388	chr2	237075368	916	cg12974388_cpg916
cg12974388	chr2	237075369	917	cg12974388_cpg917
cg12974388	chr2	237075371	918	cg12974388_cpg918
cg12974388	chr2	237075373	919	cg12974388_cpg919
cg12974388	chr2	237075374	920	cg12974388_cpg920
cg12974388	chr2	237075376	921	cg12974388_cpg921
cg12974388	chr2	237075383	922	cg12974388_cpg922
cg12974388	chr2	237075385	923	cg12974388_cpg923
cg12974388	chr2	237075386	924	cg12974388_cpg924
cg12974388	chr2	237075390	925	cg12974388_cpg925
cg12974388	chr2	237075391	926	cg12974388_cpg926
cg12974388	chr2	237075392	927	cg12974388_cpg927
cg12974388	chr2	237075393	928	cg12974388_cpg928
cg12974388	chr2	237075402	929	cg12974388_cpg929
cg12974388	chr2	237075404	930	cg12974388_cpg930
cg12974388	chr2	237075411	931	cg12974388_cpg931
cg12974388	chr2	237075412	932	cg12974388_cpg932
cg12974388	chr2	237075420	933	cg12974388_cpg933
cg12974388	chr2	237075421	934	cg12974388_cpg934
cg12974388	chr2	237075423	935	cg12974388_cpg935
cg12974388	chr2	237075446	936	cg12974388_cpg936
cg12974388	chr2	237075460	937	cg12974388_cpg937
cg12974388	chr2	237075461	938	cg12974388_cpg938
cg12974388	chr2	237075479	939	cg12974388_cpg939
cg12974388	chr2	237075480	940	cg12974388_cpg940
cg12974388	chr2	237075488	941	cg12974388_cpg941
cg12974388	chr2	237075520	942	cg12974388_cpg942
cg12974388	chr2	237075521	943	cg12974388_cpg943
cg12974388	chr2	237075522	944	cg12974388_cpg944
cg12974388	chr2	237075531	945	cg12974388_cpg945
cg12974388	chr2	237075532	946	cg12974388_cpg946
cg12974388	chr2	237075539	947	cg12974388_cpg947
cg12974388	chr2	237075540	948	cg12974388_cpg948
cg12974388	chr2	237075542	949	cg12974388_cpg949
cg12974388	chr2	237075543	950	cg12974388_cpg950
cg12974388	chr2	237075545	951	cg12974388_cpg951
cg12974388	chr2	237075549	952	cg12974388_cpg952
cg12974388	chr2	237075550	953	cg12974388_cpg953
cg12974388	chr2	237075552	954	cg12974388_cpg954
cg12974388	chr2	237075569	955	cg12974388_cpg955
cg12974388	chr2	237075571	956	cg12974388_cpg956
cg12974388	chr2	237075576	957	cg12974388_cpg957
cg12974388	chr2	237075577	958	cg12974388_cpg958
cg12974388	chr2	237075583	959	cg12974388_cpg959
cg12974388	chr2	237075617	960	cg12974388_cpg960
cg12974388	chr2	237075619	961	cg12974388_cpg961
cg12974388	chr2	237075640	962	cg12974388_cpg962
cg12974388	chr2	237075642	963	cg12974388_cpg963
cg12974388	chr2	237075643	964	cg12974388_cpg964
cg12974388	chr2	237075648	965	cg12974388_cpg965
cg12974388	chr2	237075653	966	cg12974388_cpg966
cg12974388	chr2	237075654	967	cg12974388_cpg967
cg12974388	chr2	237075656	968	cg12974388_cpg968
cg12974388	chr2	237075657	969	cg12974388_cpg969
cg12974388	chr2	237075659	970	cg12974388_cpg970
cg12974388	chr2	237075662	971	cg12974388_cpg971
cg12974388	chr2	237075663	972	cg12974388_cpg972
cg12974388	chr2	237075670	973	cg12974388_cpg973
cg12974388	chr2	237075671	974	cg12974388_cpg974
cg12974388	chr2	237075673	975	cg12974388_cpg975
cg12974388	chr2	237075687	976	cg12974388_cpg976
cg12974388	chr2	237075688	977	cg12974388_cpg977
cg12974388	chr2	237075690	978	cg12974388_cpg978
cg12974388	chr2	237075691	979	cg12974388_cpg979
cg12974388	chr2	237075692	980	cg12974388_cpg980
cg12974388	chr2	237075711	981	cg12974388_cpg981
cg12974388	chr2	237075714	982	cg12974388_cpg982
cg12974388	chr2	237075715	983	cg12974388_cpg983
cg12974388	chr2	237075721	984	cg12974388_cpg984
cg12974388	chr2	237075728	985	cg12974388_cpg985
cg12974388	chr2	237075729	986	cg12974388_cpg986
cg12974388	chr2	237075732	987	cg12974388_cpg987
cg12974388	chr2	237075733	988	cg12974388_cpg988
cg12974388	chr2	237075734	989	cg12974388_cpg989
cg12974388	chr2	237075737	990	cg12974388_cpg990
cg12974388	chr2	237075741	991	cg12974388_cpg991
cg12974388	chr2	237075742	992	cg12974388_cpg992
cg12974388	chr2	237075743	993	cg12974388_cpg993
cg12974388	chr2	237075744	994	cg12974388_cpg994
cg12974388	chr2	237075745	995	cg12974388_cpg995
cg12974388	chr2	237075747	996	cg12974388_cpg996
cg12974388	chr2	237075755	997	cg12974388_cpg997
cg12974388	chr2	237075756	998	cg12974388_cpg998
cg12974388	chr2	237075760	999	cg12974388_cpg999
cg12974388	chr2	237075772	1000	cg12974388_cpg1000
cg12974388	chr2	237075782	1001	cg12974388_cpg1001
cg12974388	chr2	237075783	1002	cg12974388_cpg1002
cg12974388	chr2	237075784	1003	cg12974388_cpg1003
cg12974388	chr2	237075790	1004	cg12974388_cpg1004
cg12974388	chr2	237075792	1005	cg12974388_cpg1005
cg12974388	chr2	237075798	1006	cg12974388_cpg1006
cg12974388	chr2	237075799	1007	cg12974388_cpg1007
cg12974388	chr2	237075800	1008	cg12974388_cpg1008
cg12974388	chr2	237075801	1009	cg12974388_cpg1009
cg12974388	chr2	237075802	1010	cg12974388_cpg1010
cg12974388	chr2	237075805	1011	cg12974388_cpg1011
cg12974388	chr2	237075806	1012	cg12974388_cpg1012
cg12974388	chr2	237075807	1013	cg12974388_cpg1013
cg12974388	chr2	237075808	1014	cg12974388_cpg1014
cg12974388	chr2	237075810	1015	cg12974388_cpg1015
cg12974388	chr2	237075814	1016	cg12974388_cpg1016
cg12974388	chr2	237075815	1017	cg12974388_cpg1017
cg12974388	chr2	237075820	1018	cg12974388_cpg1018
cg12974388	chr2	237075821	1019	cg12974388_cpg1019
cg12974388	chr2	237075822	1020	cg12974388_cpg1020
cg12974388	chr2	237075828	1021	cg12974388_cpg1021
cg12974388	chr2	237075829	1022	cg12974388_cpg1022
cg12974388	chr2	237075833	1023	cg12974388_cpg1023
cg12974388	chr2	237075834	1024	cg12974388_cpg1024
cg12974388	chr2	237075836	1025	cg12974388_cpg1025
cg12974388	chr2	237075838	1026	cg12974388_cpg1026
cg12974388	chr2	237075853	1027	cg12974388_cpg1027
cg12974388	chr2	237075855	1028	cg12974388_cpg1028
cg12974388	chr2	237075856	1029	cg12974388_cpg1029
cg12974388	chr2	237075858	1030	cg12974388_cpg1030
cg12974388	chr2	237075860	1031	cg12974388_cpg1031
cg12974388	chr2	237075863	1032	cg12974388_cpg1032
cg12974388	chr2	237075866	1033	cg12974388_cpg1033
cg12974388	chr2	237075869	1034	cg12974388_cpg1034
cg12974388	chr2	237075870	1035	cg12974388_cpg1035
cg12974388	chr2	237075872	1036	cg12974388_cpg1036
cg12974388	chr2	237075873	1037	cg12974388_cpg1037
cg12974388	chr2	237075874	1038	cg12974388_cpg1038
cg12974388	chr2	237075876	1039	cg12974388_cpg1039
cg12974388	chr2	237075877	1040	cg12974388_cpg1040
cg12974388	chr2	237075883	1041	cg12974388_cpg1041
cg12974388	chr2	237075884	1042	cg12974388_cpg1042
cg12974388	chr2	237075893	1043	cg12974388_cpg1043
cg12974388	chr2	237075895	1044	cg12974388_cpg1044
cg12974388	chr2	237075896	1045	cg12974388_cpg1045
cg12974388	chr2	237075898	1046	cg12974388_cpg1046
cg12974388	chr2	237075903	1047	cg12974388_cpg1047
cg12974388	chr2	237075904	1048	cg12974388_cpg1048
cg12974388	chr2	237075930	1049	cg12974388_cpg1049
cg12974388	chr2	237075931	1050	cg12974388_cpg1050
cg12974388	chr2	237075932	1051	cg12974388_cpg1051
cg12974388	chr2	237075933	1052	cg12974388_cpg1052
cg12974388	chr2	237075941	1053	cg12974388_cpg1053
cg12974388	chr2	237075942	1054	cg12974388_cpg1054
cg12974388	chr2	237075943	1055	cg12974388_cpg1055
cg12974388	chr2	237075944	1056	cg12974388_cpg1056
cg12974388	chr2	237075947	1057	cg12974388_cpg1057
cg12974388	chr2	237075949	1058	cg12974388_cpg1058
cg12974388	chr2	237075951	1059	cg12974388_cpg1059
cg12974388	chr2	237075952	1060	cg12974388_cpg1060
cg12974388	chr2	237075953	1061	cg12974388_cpg1061
cg12974388	chr2	237075965	1062	cg12974388_cpg1062
cg12974388	chr2	237075967	1063	cg12974388_cpg1063
cg12974388	chr2	237075975	1064	cg12974388_cpg1064
cg12974388	chr2	237075976	1065	cg12974388_cpg1065
cg12974388	chr2	237075977	1066	cg12974388_cpg1066
cg12974388	chr2	237075978	1067	cg12974388_cpg1067
cg12974388	chr2	237075979	1068	cg12974388_cpg1068
cg12974388	chr2	237075980	1069	cg12974388_cpg1069
cg12974388	chr2	237075984	1070	cg12974388_cpg1070
cg12974388	chr2	237075985	1071	cg12974388_cpg1071
cg12974388	chr2	237075988	1072	cg12974388_cpg1072
cg12974388	chr2	237075989	1073	cg12974388_cpg1073
cg12974388	chr2	237075990	1074	cg12974388_cpg1074
cg12974388	chr2	237075991	1075	cg12974388_cpg1075
cg12974388	chr2	237075994	1076	cg12974388_cpg1076
cg12974388	chr2	237075995	1077	cg12974388_cpg1077
cg12974388	chr2	237075996	1078	cg12974388_cpg1078
cg12974388	chr2	237075997	1079	cg12974388_cpg1079
cg12974388	chr2	237075998	1080	cg12974388_cpg1080
cg12974388	chr2	237076002	1081	cg12974388_cpg1081
cg12974388	chr2	237076003	1082	cg12974388_cpg1082
cg12974388	chr2	237076012	1083	cg12974388_cpg1083
cg12974388	chr2	237076018	1084	cg12974388_cpg1084
cg12974388	chr2	237076019	1085	cg12974388_cpg1085
cg12974388	chr2	237076020	1086	cg12974388_cpg1086
cg12974388	chr2	237076021	1087	cg12974388_cpg1087
cg12974388	chr2	237076022	1088	cg12974388_cpg1088
cg12974388	chr2	237076028	1089	cg12974388_cpg1089
cg12974388	chr2	237076029	1090	cg12974388_cpg1090
cg12974388	chr2	237076030	1091	cg12974388_cpg1091
cg12974388	chr2	237076031	1092	cg12974388_cpg1092
cg12974388	chr2	237076032	1093	cg12974388_cpg1093
cg12974388	chr2	237076035	1094	cg12974388_cpg1094
cg12974388	chr2	237076039	1095	cg12974388_cpg1095
cg12974388	chr2	237076040	1096	cg12974388_cpg1096
cg12974388	chr2	237076045	1097	cg12974388_cpg1097
cg12974388	chr2	237076046	1098	cg12974388_cpg1098
cg12974388	chr2	237076055	1099	cg12974388_cpg1099
cg12974388	chr2	237076056	1100	cg12974388_cpg1100
cg12974388	chr2	237076063	1101	cg12974388_cpg1101
cg12974388	chr2	237076064	1102	cg12974388_cpg1102
cg12974388	chr2	237076067	1103	cg12974388_cpg1103
cg12974388	chr2	237076068	1104	cg12974388_cpg1104
cg12974388	chr2	237076069	1105	cg12974388_cpg1105
cg12974388	chr2	237076070	1106	cg12974388_cpg1106
cg12974388	chr2	237076073	1107	cg12974388_cpg1107
cg12974388	chr2	237076074	1108	cg12974388_cpg1108
cg12974388	chr2	237076075	1109	cg12974388_cpg1109
cg12974388	chr2	237076076	1110	cg12974388_cpg1110
cg12974388	chr2	237076077	1111	cg12974388_cpg1111
cg12974388	chr2	237076078	1112	cg12974388_cpg1112
cg12974388	chr2	237076079	1113	cg12974388_cpg1113
cg12974388	chr2	237076081	1114	cg12974388_cpg1114
cg12974388	chr2	237076082	1115	cg12974388_cpg1115
cg12974388	chr2	237076084	1116	cg12974388_cpg1116
cg12974388	chr2	237076085	1117	cg12974388_cpg1117
cg12974388	chr2	237076092	1118	cg12974388_cpg1118
cg12974388	chr2	237076093	1119	cg12974388_cpg1119
cg12974388	chr2	237076096	1120	cg12974388_cpg1120
cg12974388	chr2	237076097	1121	cg12974388_cpg1121
cg12974388	chr2	237076104	1122	cg12974388_cpg1122
cg12974388	chr2	237076108	1123	cg12974388_cpg1123
cg12974388	chr2	237076109	1124	cg12974388_cpg1124
cg12974388	chr2	237076113	1125	cg12974388_cpg1125
cg12974388	chr2	237076114	1126	cg12974388_cpg1126
cg12974388	chr2	237076115	1127	cg12974388_cpg1127
cg12974388	chr2	237076117	1128	cg12974388_cpg1128
cg12974388	chr2	237076118	1129	cg12974388_cpg1129
cg12974388	chr2	237076119	1130	cg12974388_cpg1130
cg12974388	chr2	237076120	1131	cg12974388_cpg1131
cg12974388	chr2	237076121	1132	cg12974388_cpg1132
cg12974388	chr2	237076128	1133	cg12974388_cpg1133
cg12974388	chr2	237076129	1134	cg12974388_cpg1134
cg12974388	chr2	237076131	1135	cg12974388_cpg1135
cg12974388	chr2	237076134	1136	cg12974388_cpg1136
cg12974388	chr2	237076135	1137	cg12974388_cpg1137
cg12974388	chr2	237076136	1138	cg12974388_cpg1138
cg12974388	chr2	237076150	1139	cg12974388_cpg1139
cg12974388	chr2	237076152	1140	cg12974388_cpg1140
cg12974388	chr2	237076153	1141	cg12974388_cpg1141
cg12974388	chr2	237076164	1142	cg12974388_cpg1142
cg12974388	chr2	237076165	1143	cg12974388_cpg1143
cg12974388	chr2	237076171	1144	cg12974388_cpg1144
cg12974388	chr2	237076172	1145	cg12974388_cpg1145
cg12974388	chr2	237076173	1146	cg12974388_cpg1146
cg12974388	chr2	237076174	1147	cg12974388_cpg1147
cg12974388	chr2	237076178	1148	cg12974388_cpg1148
cg12974388	chr2	237076182	1149	cg12974388_cpg1149
cg12974388	chr2	237076183	1150	cg12974388_cpg1150
cg12974388	chr2	237076185	1151	cg12974388_cpg1151
cg12974388	chr2	237076186	1152	cg12974388_cpg1152
cg12974388	chr2	237076187	1153	cg12974388_cpg1153
cg12974388	chr2	237076192	1154	cg12974388_cpg1154
cg12974388	chr2	237076193	1155	cg12974388_cpg1155
cg12974388	chr2	237076200	1156	cg12974388_cpg1156
cg12974388	chr2	237076201	1157	cg12974388_cpg1157
cg12974388	chr2	237076209	1158	cg12974388_cpg1158
cg12974388	chr2	237076210	1159	cg12974388_cpg1159
cg12974388	chr2	237076212	1160	cg12974388_cpg1160
cg12974388	chr2	237076213	1161	cg12974388_cpg1161
cg12974388	chr2	237076215	1162	cg12974388_cpg1162
cg12974388	chr2	237076216	1163	cg12974388_cpg1163
cg12974388	chr2	237076217	1164	cg12974388_cpg1164
cg12974388	chr2	237076218	1165	cg12974388_cpg1165
cg12974388	chr2	237076219	1166	cg12974388_cpg1166
cg12974388	chr2	237076221	1167	cg12974388_cpg1167
cg12974388	chr2	237076222	1168	cg12974388_cpg1168
cg12974388	chr2	237076223	1169	cg12974388_cpg1169
cg12974388	chr2	237076224	1170	cg12974388_cpg1170
cg12974388	chr2	237076227	1171	cg12974388_cpg1171
cg12974388	chr2	237076228	1172	cg12974388_cpg1172
cg12974388	chr2	237076229	1173	cg12974388_cpg1173
cg12974388	chr2	237076230	1174	cg12974388_cpg1174
cg12974388	chr2	237076231	1175	cg12974388_cpg1175
cg12974388	chr2	237076232	1176	cg12974388_cpg1176
cg12974388	chr2	237076233	1177	cg12974388_cpg1177
cg12974388	chr2	237076234	1178	cg12974388_cpg1178
cg12974388	chr2	237076241	1179	cg12974388_cpg1179
cg12974388	chr2	237076242	1180	cg12974388_cpg1180
cg12974388	chr2	237076243	1181	cg12974388_cpg1181
cg12974388	chr2	237076246	1182	cg12974388_cpg1182
cg12974388	chr2	237076247	1183	cg12974388_cpg1183
cg12974388	chr2	237076250	1184	cg12974388_cpg1184
cg12974388	chr2	237076252	1185	cg12974388_cpg1185
