probe_id	chr	pos	cpg_idx	feature_id
cg14489801	chr10	103603810	6	cg14489801_cpg06
cg14489801	chr10	103603811	7	cg14489801_cpg07
cg14489801	chr10	103603812	8	cg14489801_cpg08
cg14489801	chr10	103603813	9	cg14489801_cpg09
cg14489801	chr10	103603847	10	cg14489801_cpg10
cg14489801	chr10	103603848	11	cg14489801_cpg11
cg14489801	chr10	103603869	12	cg14489801_cpg12
cg14489801	chr10	103603870	13	cg14489801_cpg13
cg14712186	chr1	91183241	1	cg14712186_cpg01
cg14712186	chr1	91183242	2	cg14712186_cpg02
cg14712186	chr1	91183243	3	cg14712186_cpg03
cg14712186	chr1	91183244	4	cg14712186_cpg04
cg14712186	chr1	91183250	5	cg14712186_cpg05
cg14712186	chr1	91183251	6	cg14712186_cpg06
cg14712186	chr1	91183254	7	cg14712186_cpg07
cg14712186	chr1	91183255	8	cg14712186_cpg08
cg14712186	chr1	91183258	9	cg14712186_cpg09
cg14712186	chr1	91183259	10	cg14712186_cpg10
cg14712186	chr1	91183260	11	cg14712186_cpg11
cg14712186	chr1	91183261	12	cg14712186_cpg12
cg14712186	chr1	91183262	13	cg14712186_cpg13
cg14712186	chr1	91183263	14	cg14712186_cpg14
cg14712186	chr1	91183268	15	cg14712186_cpg15
cg14712186	chr1	91183269	16	cg14712186_cpg16
cg14712186	chr1	91183279	17	cg14712186_cpg17
cg14712186	chr1	91183280	18	cg14712186_cpg18
cg14712186	chr1	91183281	19	cg14712186_cpg19
cg14712186	chr1	91183282	20	cg14712186_cpg20
cg14712186	chr1	91183288	21	cg14712186_cpg21
cg14712186	chr1	91183289	22	cg14712186_cpg22
cg14712186	chr1	91183300	23	cg14712186_cpg23
cg14712186	chr1	91183301	24	cg14712186_cpg24
cg14712186	chr1	91183302	25	cg14712186_cpg25
cg14712186	chr1	91183303	26	cg14712186_cpg26
cg14712186	chr1	91183304	27	cg14712186_cpg27
cg14712186	chr1	91183305	28	cg14712186_cpg28
cg14712186	chr1	91183311	29	cg14712186_cpg29
cg14712186	chr1	91183312	30	cg14712186_cpg30
cg14712186	chr1	91183320	31	cg14712186_cpg31
cg14712186	chr1	91183321	32	cg14712186_cpg32
cg14712186	chr1	91183326	33	cg14712186_cpg33
cg14712186	chr1	91183327	34	cg14712186_cpg34
cg14712186	chr1	91183354	35	cg14712186_cpg35
cg14712186	chr1	91183355	36	cg14712186_cpg36
cg14712186	chr1	91183365	37	cg14712186_cpg37
cg14712186	chr1	91183366	38	cg14712186_cpg38
cg14712186	chr1	91183369	39	cg14712186_cpg39
cg14712186	chr1	91183370	40	cg14712186_cpg40
cg14712186	chr1	91183371	41	cg14712186_cpg41
cg14712186	chr1	91183374	42	cg14712186_cpg42
cg14712186	chr1	91183375	43	cg14712186_cpg43
cg14712186	chr1	91183380	44	cg14712186_cpg44
cg14712186	chr1	91183381	45	cg14712186_cpg45
cg14712186	chr1	91183388	46	cg14712186_cpg46
cg14712186	chr1	91183389	47	cg14712186_cpg47
cg14712186	chr1	91183391	48	cg14712186_cpg48
cg14712186	chr1	91183392	49	cg14712186_cpg49
cg14712186	chr1	91183412	50	cg14712186_cpg50
cg14712186	chr1	91183413	51	cg14712186_cpg51
cg14712186	chr1	91183415	52	cg14712186_cpg52
cg14712186	chr1	91183416	53	cg14712186_cpg53
cg14712186	chr1	91183433	54	cg14712186_cpg54
cg14712186	chr1	91183444	55	cg14712186_cpg55
cg14712186	chr1	91183445	56	cg14712186_cpg56
cg14712186	chr1	91183447	57	cg14712186_cpg57
cg14712186	chr1	91183448	58	cg14712186_cpg58
cg14712186	chr1	91183453	59	cg14712186_cpg59
cg14712186	chr1	91183454	60	cg14712186_cpg60
cg14712186	chr1	91183455	61	cg14712186_cpg61
cg14712186	chr1	91183456	62	cg14712186_cpg62
cg14712186	chr1	91183461	63	cg14712186_cpg63
cg14712186	chr1	91183462	64	cg14712186_cpg64
cg14712186	chr1	91183465	65	cg14712186_cpg65
cg14712186	chr1	91183466	66	cg14712186_cpg66
cg14712186	chr1	91183471	67	cg14712186_cpg67
cg14712186	chr1	91183472	68	cg14712186_cpg68
cg14712186	chr1	91183475	69	cg14712186_cpg69
cg14712186	chr1	91183476	70	cg14712186_cpg70
cg14712186	chr1	91183481	71	cg14712186_cpg71
cg14712186	chr1	91183482	72	cg14712186_cpg72
cg14712186	chr1	91183485	73	cg14712186_cpg73
cg14712186	chr1	91183486	74	cg14712186_cpg74
cg14712186	chr1	91183487	75	cg14712186_cpg75
cg14712186	chr1	91183488	76	cg14712186_cpg76
cg14712186	chr1	91183491	77	cg14712186_cpg77
cg14712186	chr1	91183492	78	cg14712186_cpg78
cg14712186	chr1	91183502	79	cg14712186_cpg79
cg14712186	chr1	91183503	80	cg14712186_cpg80
cg14712186	chr1	91183512	81	cg14712186_cpg81
cg14712186	chr1	91183513	82	cg14712186_cpg82
cg14712186	chr1	91183516	83	cg14712186_cpg83
cg14712186	chr1	91183517	84	cg14712186_cpg84
cg14712186	chr1	91183519	85	cg14712186_cpg85
cg14712186	chr1	91183520	86	cg14712186_cpg86
cg14712186	chr1	91183522	87	cg14712186_cpg87
cg14712186	chr1	91183523	88	cg14712186_cpg88
cg14712186	chr1	91183533	89	cg14712186_cpg89
cg14712186	chr1	91183534	90	cg14712186_cpg90
cg14712186	chr1	91183538	91	cg14712186_cpg91
cg14712186	chr1	91183539	92	cg14712186_cpg92
cg14712186	chr1	91183543	93	cg14712186_cpg93
cg14712186	chr1	91183544	94	cg14712186_cpg94
cg14712186	chr1	91183553	95	cg14712186_cpg95
cg14712186	chr1	91183554	96	cg14712186_cpg96
cg14712186	chr1	91183556	97	cg14712186_cpg97
cg14712186	chr1	91183557	98	cg14712186_cpg98
cg14712186	chr1	91183563	99	cg14712186_cpg99
cg14712186	chr1	91183564	100	cg14712186_cpg100
cg14712186	chr1	91183565	101	cg14712186_cpg101
cg14712186	chr1	91183566	102	cg14712186_cpg102
cg14712186	chr1	91183568	103	cg14712186_cpg103
cg14712186	chr1	91183569	104	cg14712186_cpg104
cg14712186	chr1	91183570	105	cg14712186_cpg105
cg14712186	chr1	91183571	106	cg14712186_cpg106
cg14712186	chr1	91183573	107	cg14712186_cpg107
cg14712186	chr1	91183574	108	cg14712186_cpg108
cg14712186	chr1	91183575	109	cg14712186_cpg109
cg14712186	chr1	91183576	110	cg14712186_cpg110
cg14712186	chr1	91183578	111	cg14712186_cpg111
cg14712186	chr1	91183579	112	cg14712186_cpg112
cg14712186	chr1	91183584	113	cg14712186_cpg113
cg14712186	chr1	91183585	114	cg14712186_cpg114
cg14712186	chr1	91183586	115	cg14712186_cpg115
cg14712186	chr1	91183587	116	cg14712186_cpg116
cg14712186	chr1	91183592	117	cg14712186_cpg117
cg14712186	chr1	91183593	118	cg14712186_cpg118
cg14712186	chr1	91183598	119	cg14712186_cpg119
cg14712186	chr1	91183599	120	cg14712186_cpg120
cg14712186	chr1	91183604	121	cg14712186_cpg121
cg14712186	chr1	91183605	122	cg14712186_cpg122
cg14712186	chr1	91183606	123	cg14712186_cpg123
cg14712186	chr1	91183607	124	cg14712186_cpg124
cg14712186	chr1	91183608	125	cg14712186_cpg125
cg14712186	chr1	91183609	126	cg14712186_cpg126
cg14712186	chr1	91183612	127	cg14712186_cpg127
cg14712186	chr1	91183613	128	cg14712186_cpg128
cg14712186	chr1	91183618	129	cg14712186_cpg129
cg14712186	chr1	91183619	130	cg14712186_cpg130
cg14712186	chr1	91183620	131	cg14712186_cpg131
cg14712186	chr1	91183621	132	cg14712186_cpg132
cg14712186	chr1	91183633	133	cg14712186_cpg133
cg14712186	chr1	91183634	134	cg14712186_cpg134
cg14712186	chr1	91183635	135	cg14712186_cpg135
cg14712186	chr1	91183636	136	cg14712186_cpg136
cg14712186	chr1	91183639	137	cg14712186_cpg137
cg14712186	chr1	91183640	138	cg14712186_cpg138
cg14712186	chr1	91183641	139	cg14712186_cpg139
cg14712186	chr1	91183642	140	cg14712186_cpg140
cg14712186	chr1	91183643	141	cg14712186_cpg141
cg14712186	chr1	91183644	142	cg14712186_cpg142
cg14712186	chr1	91183647	143	cg14712186_cpg143
cg14712186	chr1	91183648	144	cg14712186_cpg144
cg14712186	chr1	91183654	145	cg14712186_cpg145
cg14712186	chr1	91183655	146	cg14712186_cpg146
cg14712186	chr1	91183657	147	cg14712186_cpg147
cg14712186	chr1	91183658	148	cg14712186_cpg148
cg14712186	chr1	91183660	149	cg14712186_cpg149
cg14712186	chr1	91183661	150	cg14712186_cpg150
cg14712186	chr1	91183680	151	cg14712186_cpg151
cg14712186	chr1	91183681	152	cg14712186_cpg152
cg14712186	chr1	91183685	153	cg14712186_cpg153
cg14712186	chr1	91183686	154	cg14712186_cpg154
cg14712186	chr1	91183689	155	cg14712186_cpg155
cg14712186	chr1	91183690	156	cg14712186_cpg156
cg14712186	chr1	91183697	157	cg14712186_cpg157
cg14712186	chr1	91183698	158	cg14712186_cpg158
cg14712186	chr1	91183703	159	cg14712186_cpg159
cg14712186	chr1	91183704	160	cg14712186_cpg160
cg14712186	chr1	91183709	161	cg14712186_cpg161
cg14712186	chr1	91183710	162	cg14712186_cpg162
cg14712186	chr1	91183714	163	cg14712186_cpg163
cg14712186	chr1	91183715	164	cg14712186_cpg164
cg14712186	chr1	91183721	165	cg14712186_cpg165
cg14712186	chr1	91183722	166	cg14712186_cpg166
cg14712186	chr1	91183740	167	cg14712186_cpg167
cg14712186	chr1	91183741	168	cg14712186_cpg168
cg14712186	chr1	91183756	169	cg14712186_cpg169
cg14712186	chr1	91183757	170	cg14712186_cpg170
cg14712186	chr1	91183769	171	cg14712186_cpg171
cg14712186	chr1	91183770	172	cg14712186_cpg172
cg14712186	chr1	91183776	173	cg14712186_cpg173
cg14712186	chr1	91183777	174	cg14712186_cpg174
cg14712186	chr1	91183791	175	cg14712186_cpg175
cg14712186	chr1	91183792	176	cg14712186_cpg176
cg14712186	chr1	91183806	177	cg14712186_cpg177
cg14712186	chr1	91183807	178	cg14712186_cpg178
cg14712186	chr1	91183812	179	cg14712186_cpg179
cg14712186	chr1	91183813	180	cg14712186_cpg180
cg14712186	chr1	91183821	181	cg14712186_cpg181
cg14712186	chr1	91183853	182	cg14712186_cpg182
cg14712186	chr1	91183901	183	cg14712186_cpg183
cg14712186	chr1	91183902	184	cg14712186_cpg184
cg14712186	chr1	91183905	185	cg14712186_cpg185
cg14712186	chr1	91183906	186	cg14712186_cpg186
cg14712186	chr1	91183918	187	cg14712186_cpg187
cg14712186	chr1	91183920	188	cg14712186_cpg188
cg14712186	chr1	91183923	189	cg14712186_cpg189
cg14712186	chr1	91183939	190	cg14712186_cpg190
cg14712186	chr1	91183940	191	cg14712186_cpg191
cg14712186	chr1	91183941	192	cg14712186_cpg192
cg14712186	chr1	91183967	193	cg14712186_cpg193
cg14712186	chr1	91183968	194	cg14712186_cpg194
cg14712186	chr1	91183969	195	cg14712186_cpg195
cg14712186	chr1	91183970	196	cg14712186_cpg196
cg14712186	chr1	91183972	197	cg14712186_cpg197
cg14712186	chr1	91183973	198	cg14712186_cpg198
cg14712186	chr1	91183979	199	cg14712186_cpg199
cg14712186	chr1	91183980	200	cg14712186_cpg200
cg14712186	chr1	91183981	201	cg14712186_cpg201
cg14712186	chr1	91183994	202	cg14712186_cpg202
cg14712186	chr1	91183995	203	cg14712186_cpg203
cg14712186	chr1	91183996	204	cg14712186_cpg204
cg14712186	chr1	91183997	205	cg14712186_cpg205
cg14712186	chr1	91183998	206	cg14712186_cpg206
cg14712186	chr1	91183999	207	cg14712186_cpg207
cg14712186	chr1	91184000	208	cg14712186_cpg208
cg14712186	chr1	91184001	209	cg14712186_cpg209
cg14712186	chr1	91184011	210	cg14712186_cpg210
cg14712186	chr1	91184012	211	cg14712186_cpg211
cg14712186	chr1	91184026	212	cg14712186_cpg212
cg14712186	chr1	91184027	213	cg14712186_cpg213
cg14712186	chr1	91184028	214	cg14712186_cpg214
cg14712186	chr1	91184077	215	cg14712186_cpg215
cg14712186	chr1	91184078	216	cg14712186_cpg216
cg14712186	chr1	91184080	217	cg14712186_cpg217
cg14712186	chr1	91184081	218	cg14712186_cpg218
cg14712186	chr1	91184096	219	cg14712186_cpg219
cg14712186	chr1	91184097	220	cg14712186_cpg220
cg14712186	chr1	91184100	221	cg14712186_cpg221
cg14712186	chr1	91184101	222	cg14712186_cpg222
cg14712186	chr1	91184105	223	cg14712186_cpg223
cg14712186	chr1	91184106	224	cg14712186_cpg224
cg14712186	chr1	91184126	225	cg14712186_cpg225
cg14712186	chr1	91184127	226	cg14712186_cpg226
cg14712186	chr1	91184130	227	cg14712186_cpg227
cg14712186	chr1	91184131	228	cg14712186_cpg228
cg14712186	chr1	91184133	229	cg14712186_cpg229
cg14712186	chr1	91184134	230	cg14712186_cpg230
cg14712186	chr1	91184143	231	cg14712186_cpg231
cg14712186	chr1	91184144	232	cg14712186_cpg232
cg14712186	chr1	91184147	233	cg14712186_cpg233
cg14712186	chr1	91184148	234	cg14712186_cpg234
cg14712186	chr1	91184158	235	cg14712186_cpg235
cg14712186	chr1	91184159	236	cg14712186_cpg236
cg14712186	chr1	91184161	237	cg14712186_cpg237
cg14712186	chr1	91184162	238	cg14712186_cpg238
cg14712186	chr1	91184168	239	cg14712186_cpg239
cg14712186	chr1	91184169	240	cg14712186_cpg240
cg14712186	chr1	91184177	241	cg14712186_cpg241
cg14712186	chr1	91184191	242	cg14712186_cpg242
cg14712186	chr1	91184192	243	cg14712186_cpg243
cg14712186	chr1	91184197	244	cg14712186_cpg244
cg14712186	chr1	91184198	245	cg14712186_cpg245
cg14712186	chr1	91184199	246	cg14712186_cpg246
cg14712186	chr1	91184200	247	cg14712186_cpg247
cg14712186	chr1	91184210	248	cg14712186_cpg248
cg14712186	chr1	91184211	249	cg14712186_cpg249
cg14712186	chr1	91184216	250	cg14712186_cpg250
cg14712186	chr1	91184217	251	cg14712186_cpg251
cg14712186	chr1	91184218	252	cg14712186_cpg252
cg14712186	chr1	91184225	253	cg14712186_cpg253
cg14712186	chr1	91184226	254	cg14712186_cpg254
cg14712186	chr1	91184290	255	cg14712186_cpg255
cg14712186	chr1	91184291	256	cg14712186_cpg256
cg14712186	chr1	91184300	257	cg14712186_cpg257
cg14712186	chr1	91184301	258	cg14712186_cpg258
cg14712186	chr1	91184304	259	cg14712186_cpg259
cg14712186	chr1	91184305	260	cg14712186_cpg260
cg14712186	chr1	91184320	261	cg14712186_cpg261
cg14712186	chr1	91184321	262	cg14712186_cpg262
cg14712186	chr1	91184325	263	cg14712186_cpg263
cg14712186	chr1	91184326	264	cg14712186_cpg264
cg14712186	chr1	91184338	265	cg14712186_cpg265
cg14712186	chr1	91184339	266	cg14712186_cpg266
cg14712186	chr1	91184350	267	cg14712186_cpg267
cg14712186	chr1	91184351	268	cg14712186_cpg268
cg14712186	chr1	91184360	269	cg14712186_cpg269
cg14712186	chr1	91184361	270	cg14712186_cpg270
cg14712186	chr1	91184366	271	cg14712186_cpg271
cg14712186	chr1	91184367	272	cg14712186_cpg272
cg14712186	chr1	91184370	273	cg14712186_cpg273
cg14712186	chr1	91184371	274	cg14712186_cpg274
cg14712186	chr1	91184374	275	cg14712186_cpg275
cg14712186	chr1	91184375	276	cg14712186_cpg276
cg14712186	chr1	91184376	277	cg14712186_cpg277
cg14712186	chr1	91184377	278	cg14712186_cpg278
cg14712186	chr1	91184395	279	cg14712186_cpg279
cg14712186	chr1	91184396	280	cg14712186_cpg280
cg14712186	chr1	91184411	281	cg14712186_cpg281
cg14712186	chr1	91184412	282	cg14712186_cpg282
cg14712186	chr1	91184413	283	cg14712186_cpg283
cg14712186	chr1	91184414	284	cg14712186_cpg284
cg14712186	chr1	91184422	285	cg14712186_cpg285
cg14712186	chr1	91184423	286	cg14712186_cpg286
cg14712186	chr1	91184424	287	cg14712186_cpg287
cg14712186	chr1	91184425	288	cg14712186_cpg288
cg14712186	chr1	91184429	289	cg14712186_cpg289
cg14712186	chr1	91184430	290	cg14712186_cpg290
cg14712186	chr1	91184431	291	cg14712186_cpg291
cg14712186	chr1	91184432	292	cg14712186_cpg292
cg14712186	chr1	91184439	293	cg14712186_cpg293
cg14712186	chr1	91184440	294	cg14712186_cpg294
cg14712186	chr1	91184456	295	cg14712186_cpg295
cg14712186	chr1	91184457	296	cg14712186_cpg296
cg14712186	chr1	91184466	297	cg14712186_cpg297
cg14712186	chr1	91184467	298	cg14712186_cpg298
cg14712186	chr1	91184469	299	cg14712186_cpg299
cg14712186	chr1	91184470	300	cg14712186_cpg300
cg14712186	chr1	91184473	301	cg14712186_cpg301
cg14712186	chr1	91184474	302	cg14712186_cpg302
cg14712186	chr1	91184501	303	cg14712186_cpg303
cg14712186	chr1	91184502	304	cg14712186_cpg304
cg14712186	chr1	91184518	305	cg14712186_cpg305
cg14712186	chr1	91184519	306	cg14712186_cpg306
cg14712186	chr1	91184534	307	cg14712186_cpg307
cg14712186	chr1	91184535	308	cg14712186_cpg308
cg14712186	chr1	91184539	309	cg14712186_cpg309
cg14712186	chr1	91184540	310	cg14712186_cpg310
cg14743594	chr5	167956220	1	cg14743594_cpg01
cg14743594	chr5	167956221	2	cg14743594_cpg02
cg14743594	chr5	167956237	3	cg14743594_cpg03
cg14743594	chr5	167956238	4	cg14743594_cpg04
cg14743594	chr5	167956245	5	cg14743594_cpg05
cg14743594	chr5	167956246	6	cg14743594_cpg06
cg14743594	chr5	167956247	7	cg14743594_cpg07
cg14743594	chr5	167956248	8	cg14743594_cpg08
cg14743594	chr5	167956259	9	cg14743594_cpg09
cg14743594	chr5	167956260	10	cg14743594_cpg10
cg14743594	chr5	167956268	11	cg14743594_cpg11
cg14743594	chr5	167956269	12	cg14743594_cpg12
cg14743594	chr5	167956273	13	cg14743594_cpg13
cg14743594	chr5	167956274	14	cg14743594_cpg14
cg14743594	chr5	167956281	15	cg14743594_cpg15
cg14743594	chr5	167956282	16	cg14743594_cpg16
cg14743594	chr5	167956283	17	cg14743594_cpg17
cg14743594	chr5	167956284	18	cg14743594_cpg18
cg14743594	chr5	167956289	19	cg14743594_cpg19
cg14743594	chr5	167956290	20	cg14743594_cpg20
cg14743594	chr5	167956304	21	cg14743594_cpg21
cg14743594	chr5	167956305	22	cg14743594_cpg22
cg14743594	chr5	167956306	23	cg14743594_cpg23
cg14743594	chr5	167956307	24	cg14743594_cpg24
cg14743594	chr5	167956315	25	cg14743594_cpg25
cg14743594	chr5	167956316	26	cg14743594_cpg26
cg14743594	chr5	167956320	27	cg14743594_cpg27
cg14743594	chr5	167956321	28	cg14743594_cpg28
cg14743594	chr5	167956330	29	cg14743594_cpg29
cg14743594	chr5	167956331	30	cg14743594_cpg30
cg14743594	chr5	167956336	31	cg14743594_cpg31
cg14743594	chr5	167956337	32	cg14743594_cpg32
cg14743594	chr5	167956343	33	cg14743594_cpg33
cg14743594	chr5	167956344	34	cg14743594_cpg34
cg14743594	chr5	167956352	35	cg14743594_cpg35
cg14743594	chr5	167956353	36	cg14743594_cpg36
cg14743594	chr5	167956362	37	cg14743594_cpg37
cg14743594	chr5	167956363	38	cg14743594_cpg38
cg14743594	chr5	167956373	39	cg14743594_cpg39
cg14743594	chr5	167956374	40	cg14743594_cpg40
cg14743594	chr5	167956376	41	cg14743594_cpg41
cg14743594	chr5	167956377	42	cg14743594_cpg42
cg14743594	chr5	167956380	43	cg14743594_cpg43
cg14743594	chr5	167956381	44	cg14743594_cpg44
cg14743594	chr5	167956383	45	cg14743594_cpg45
cg14743594	chr5	167956384	46	cg14743594_cpg46
cg14743594	chr5	167956387	47	cg14743594_cpg47
cg14743594	chr5	167956388	48	cg14743594_cpg48
cg14743594	chr5	167956390	49	cg14743594_cpg49
cg14743594	chr5	167956391	50	cg14743594_cpg50
cg14743594	chr5	167956394	51	cg14743594_cpg51
cg14743594	chr5	167956395	52	cg14743594_cpg52
cg14743594	chr5	167956400	53	cg14743594_cpg53
cg14743594	chr5	167956401	54	cg14743594_cpg54
cg14743594	chr5	167956412	55	cg14743594_cpg55
cg14743594	chr5	167956413	56	cg14743594_cpg56
cg14743594	chr5	167956414	57	cg14743594_cpg57
cg14743594	chr5	167956415	58	cg14743594_cpg58
cg14743594	chr5	167956422	59	cg14743594_cpg59
cg14743594	chr5	167956423	60	cg14743594_cpg60
cg14743594	chr5	167956425	61	cg14743594_cpg61
cg14743594	chr5	167956426	62	cg14743594_cpg62
cg14743594	chr5	167956430	63	cg14743594_cpg63
cg14743594	chr5	167956431	64	cg14743594_cpg64
cg14743594	chr5	167956464	65	cg14743594_cpg65
cg14743594	chr5	167956465	66	cg14743594_cpg66
cg14743594	chr5	167956469	67	cg14743594_cpg67
cg14743594	chr5	167956470	68	cg14743594_cpg68
cg14743594	chr5	167956477	69	cg14743594_cpg69
cg14743594	chr5	167956478	70	cg14743594_cpg70
cg14743594	chr5	167956487	71	cg14743594_cpg71
cg14743594	chr5	167956488	72	cg14743594_cpg72
cg14743594	chr5	167956494	73	cg14743594_cpg73
cg14743594	chr5	167956495	74	cg14743594_cpg74
cg14743594	chr5	167956499	75	cg14743594_cpg75
cg14743594	chr5	167956500	76	cg14743594_cpg76
cg14743594	chr5	167956504	77	cg14743594_cpg77
cg14743594	chr5	167956505	78	cg14743594_cpg78
cg14743594	chr5	167956517	79	cg14743594_cpg79
cg14743594	chr5	167956518	80	cg14743594_cpg80
cg14743594	chr5	167956521	81	cg14743594_cpg81
cg14743594	chr5	167956522	82	cg14743594_cpg82
cg14743594	chr5	167956523	83	cg14743594_cpg83
cg14743594	chr5	167956524	84	cg14743594_cpg84
cg14743594	chr5	167956529	85	cg14743594_cpg85
cg14743594	chr5	167956530	86	cg14743594_cpg86
cg14743594	chr5	167956531	87	cg14743594_cpg87
cg14743594	chr5	167956532	88	cg14743594_cpg88
cg14743594	chr5	167956533	89	cg14743594_cpg89
cg14743594	chr5	167956534	90	cg14743594_cpg90
cg14743594	chr5	167956539	91	cg14743594_cpg91
cg14743594	chr5	167956540	92	cg14743594_cpg92
cg14743594	chr5	167956548	93	cg14743594_cpg93
cg14743594	chr5	167956549	94	cg14743594_cpg94
cg14743594	chr5	167956552	95	cg14743594_cpg95
cg14743594	chr5	167956553	96	cg14743594_cpg96
cg14743594	chr5	167956554	97	cg14743594_cpg97
cg14743594	chr5	167956555	98	cg14743594_cpg98
cg14743594	chr5	167956560	99	cg14743594_cpg99
cg14743594	chr5	167956561	100	cg14743594_cpg100
cg14743594	chr5	167956563	101	cg14743594_cpg101
cg14743594	chr5	167956564	102	cg14743594_cpg102
cg14743594	chr5	167956581	103	cg14743594_cpg103
cg14743594	chr5	167956582	104	cg14743594_cpg104
cg14743594	chr5	167956588	105	cg14743594_cpg105
cg14743594	chr5	167956589	106	cg14743594_cpg106
cg14743594	chr5	167956593	107	cg14743594_cpg107
cg14743594	chr5	167956594	108	cg14743594_cpg108
cg14743594	chr5	167956596	109	cg14743594_cpg109
cg14743594	chr5	167956597	110	cg14743594_cpg110
cg14743594	chr5	167956599	111	cg14743594_cpg111
cg14743594	chr5	167956600	112	cg14743594_cpg112
cg14743594	chr5	167956602	113	cg14743594_cpg113
cg14743594	chr5	167956603	114	cg14743594_cpg114
cg14743594	chr5	167956605	115	cg14743594_cpg115
cg14743594	chr5	167956606	116	cg14743594_cpg116
cg14743594	chr5	167956607	117	cg14743594_cpg117
cg14743594	chr5	167956608	118	cg14743594_cpg118
cg14743594	chr5	167956617	119	cg14743594_cpg119
cg14743594	chr5	167956618	120	cg14743594_cpg120
cg14743594	chr5	167956620	121	cg14743594_cpg121
cg14743594	chr5	167956621	122	cg14743594_cpg122
cg14743594	chr5	167956626	123	cg14743594_cpg123
cg14743594	chr5	167956627	124	cg14743594_cpg124
cg14743594	chr5	167956629	125	cg14743594_cpg125
cg14743594	chr5	167956630	126	cg14743594_cpg126
cg14743594	chr5	167956632	127	cg14743594_cpg127
cg14743594	chr5	167956633	128	cg14743594_cpg128
cg14743594	chr5	167956635	129	cg14743594_cpg129
cg14743594	chr5	167956636	130	cg14743594_cpg130
cg14743594	chr5	167956637	131	cg14743594_cpg131
cg14743594	chr5	167956653	132	cg14743594_cpg132
cg14743594	chr5	167956654	133	cg14743594_cpg133
cg14743594	chr5	167956659	134	cg14743594_cpg134
cg14743594	chr5	167956660	135	cg14743594_cpg135
cg14743594	chr5	167956664	136	cg14743594_cpg136
cg14743594	chr5	167956665	137	cg14743594_cpg137
cg14743594	chr5	167956666	138	cg14743594_cpg138
cg14743594	chr5	167956667	139	cg14743594_cpg139
cg14743594	chr5	167956670	140	cg14743594_cpg140
cg14743594	chr5	167956671	141	cg14743594_cpg141
cg14743594	chr5	167956672	142	cg14743594_cpg142
cg14743594	chr5	167956673	143	cg14743594_cpg143
cg14743594	chr5	167956674	144	cg14743594_cpg144
cg14743594	chr5	167956675	145	cg14743594_cpg145
cg14743594	chr5	167956680	146	cg14743594_cpg146
cg14743594	chr5	167956681	147	cg14743594_cpg147
cg14743594	chr5	167956683	148	cg14743594_cpg148
cg14743594	chr5	167956684	149	cg14743594_cpg149
cg14743594	chr5	167956689	150	cg14743594_cpg150
cg14743594	chr5	167956690	151	cg14743594_cpg151
cg14743594	chr5	167956693	152	cg14743594_cpg152
cg14743594	chr5	167956694	153	cg14743594_cpg153
cg14743594	chr5	167956699	154	cg14743594_cpg154
cg14743594	chr5	167956700	155	cg14743594_cpg155
cg14743594	chr5	167956705	156	cg14743594_cpg156
cg14743594	chr5	167956706	157	cg14743594_cpg157
cg14743594	chr5	167956707	158	cg14743594_cpg158
cg14743594	chr5	167956708	159	cg14743594_cpg159
cg14743594	chr5	167956709	160	cg14743594_cpg160
cg14743594	chr5	167956710	161	cg14743594_cpg161
cg14743594	chr5	167956711	162	cg14743594_cpg162
cg14743594	chr5	167956713	163	cg14743594_cpg163
cg14743594	chr5	167956714	164	cg14743594_cpg164
cg14743594	chr5	167956716	165	cg14743594_cpg165
cg14743594	chr5	167956717	166	cg14743594_cpg166
cg14743594	chr5	167956719	167	cg14743594_cpg167
cg14743594	chr5	167956720	168	cg14743594_cpg168
cg14743594	chr5	167956729	169	cg14743594_cpg169
cg14743594	chr5	167956730	170	cg14743594_cpg170
cg14743594	chr5	167956731	171	cg14743594_cpg171
cg14743594	chr5	167956732	172	cg14743594_cpg172
cg14743594	chr5	167956734	173	cg14743594_cpg173
cg14743594	chr5	167956735	174	cg14743594_cpg174
cg14743594	chr5	167956737	175	cg14743594_cpg175
cg14743594	chr5	167956738	176	cg14743594_cpg176
cg14743594	chr5	167956747	177	cg14743594_cpg177
cg14743594	chr5	167956748	178	cg14743594_cpg178
cg14743594	chr5	167956749	179	cg14743594_cpg179
cg14743594	chr5	167956750	180	cg14743594_cpg180
cg14743594	chr5	167956751	181	cg14743594_cpg181
cg14743594	chr5	167956755	182	cg14743594_cpg182
cg14743594	chr5	167956756	183	cg14743594_cpg183
cg14743594	chr5	167956758	184	cg14743594_cpg184
cg14743594	chr5	167956759	185	cg14743594_cpg185
cg14743594	chr5	167956777	186	cg14743594_cpg186
cg14743594	chr5	167956778	187	cg14743594_cpg187
cg14743594	chr5	167956780	188	cg14743594_cpg188
cg14743594	chr5	167956781	189	cg14743594_cpg189
cg14743594	chr5	167956784	190	cg14743594_cpg190
cg14743594	chr5	167956791	191	cg14743594_cpg191
cg14743594	chr5	167956792	192	cg14743594_cpg192
cg14743594	chr5	167956805	193	cg14743594_cpg193
cg14743594	chr5	167956806	194	cg14743594_cpg194
cg14743594	chr5	167956814	195	cg14743594_cpg195
cg14743594	chr5	167956815	196	cg14743594_cpg196
cg14743594	chr5	167956819	197	cg14743594_cpg197
cg14743594	chr5	167956820	198	cg14743594_cpg198
cg14743594	chr5	167956824	199	cg14743594_cpg199
