sample	cns_path	tissue	genome_len_autosomes	n_segments_autosomes	aneuploidy_score	fga	fga_gain	fga_loss	max_gain_log2	min_loss_log2	n_gain_segments	n_loss_segments	chr1_mean_log2	chr2_mean_log2	chr3_mean_log2	chr4_mean_log2	chr5_mean_log2	chr6_mean_log2	chr7_mean_log2	chr8_mean_log2	chr9_mean_log2	chr10_mean_log2	chr11_mean_log2	chr12_mean_log2	chr13_mean_log2	chr14_mean_log2	chr15_mean_log2	chr16_mean_log2	chr17_mean_log2	chr18_mean_log2	chr19_mean_log2	chr20_mean_log2	chr21_mean_log2	chr22_mean_log2	n_chr_altered	cnr_path	mad_bin_log2	frac_bins_extreme
V6_S15	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V6_S15.coordsort.cns	Healthy	2697786869	260	0.013859053678503066	0.008574560602177799	0.002212763383422043	0.006361797218755756	1.87632	-26.0779	29	91	-0.015460729481904259	-0.011215540209370958	-0.017634470685639253	-0.0009334268027038953	-0.011296450499984689	-0.006450667926817187	-0.006220716245836036	-0.013308726379949419	-0.021641577882514567	-0.0367725353203062	-0.008663432156092422	-0.016265776488122483	-0.0017877457252126249	-0.014715446156683607	-0.0258081075610732	-0.0032273258045580774	-0.011616135367137414	-0.00807702552567754	0.013913450147177918	-0.003193559000434156	-0.00653249	-0.008044501555344589	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V6_S15.coordsort.cnr	0.0802761705	0.00037227104240254423
V6_S16	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V6_S16.coordsort.cns	Healthy	2697711472	209	0.013064664683431485	0.0038751008432528176	0.002045275433369251	0.0018298254098835667	0.940243	-25.7418	39	63	-0.015139261242062517	-0.010890255307903362	-0.005670648398381441	-0.005415650793923594	-0.019769733326182256	-0.006945597528962451	-0.0028198031562189758	-0.007849278897812418	-0.01232049292209805	-0.05401133550464363	-0.004200990447787593	-0.006198908321657468	-0.002411913177475006	-0.006093261070190125	-0.0140866	-0.00900340926546358	-0.013820775055870585	-0.0026072528136446022	0.006346701909815333	-0.00478890567226464	-0.00555799	-0.04064204539841223	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V6_S16.coordsort.cnr	0.08555114999999999	0.0003257371621022262
V7_S10	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S10.coordsort.cns	Healthy	2697703185	224	0.011481907312090499	0.008068046967146239	0.0006239329846808184	0.007444113982465421	0.722944	-26.1464	25	72	-0.013986636451972744	-0.003083660306489055	-0.0007419084325684009	-0.0057920108962477065	0.0016547238715804494	-0.007576777700003088	-0.012194561850546553	-0.0036346416821656205	-0.014920913325248543	-0.03184230200974668	-0.002226143619478514	-0.01050672872453746	-0.005437978026310984	-0.0040399	-0.0128876	-0.006000361597161797	-0.0421089137631292	-0.004143489812982847	-0.04314969695824535	-0.006422104015911619	-0.0129083	-0.02530235360170961	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S10.coordsort.cnr	0.08457168	0.0002868377465386791
V7_S11	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S11.coordsort.cns	Healthy	2697569323	260	0.010859754236800792	0.01372266161406077	0.0012133348982334938	0.012509326715827277	1.31253	-25.3714	35	77	-0.009534610179608098	-0.00014391100521151951	-0.004489163709438923	-0.0023155298356275365	0.000398873959622273	-0.0032781722455934837	-0.0030914867934795855	-0.0002533662806651367	-0.00994185406693778	-0.03727199026821961	-0.00425979798247723	-0.007433164492060641	-0.004176243190298855	-0.01315147071000669	-0.00520831	-0.026236138276161964	-0.01828304789271014	0.0022735289060317127	-0.04559692702362853	-0.005346282132443286	-0.00885046	-0.021618751127040668	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S11.coordsort.cnr	0.101358984	0.00022757975834374286
V7_S12	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S12.coordsort.cns	Healthy	2697620099	290	0.013211392924744183	0.009785141358408895	0.006151815819489118	0.003633325538919778	2.13545	-25.3484	40	91	-0.016307440002203594	-0.00777927055385556	-0.0004367873963407712	0.00018938841565793713	0.003077031767039339	-0.004227372812085681	-0.0031696696911506527	-0.014095039735852511	0.0007671573579250666	-0.008818625506984916	-0.004404303196225447	-0.010130869314198461	-0.0006221185452960649	0.001337278808203905	-0.0115481	-0.011872582203404855	-0.023432185088764185	0.002995858063572727	-0.05791333986859406	-0.006388354161495465	-0.00931276590158162	-0.02139440960114041	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S12.coordsort.cnr	0.10342320475000001	0.00023412358526097508
V7_S13	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S13.coordsort.cns	Healthy	2697742490	206	0.011235324071199966	0.00881877832602177	0.0008737357285720773	0.007945042597449692	0.812016	-26.4764	22	66	-0.016340523388477614	-0.005375453233053987	0.0002556238069770133	-0.004708650195755208	-0.011508143267527644	-0.009311662054009191	-0.00954331202731217	-0.010991064568478627	-0.01151507878484274	-0.011421602670871946	-0.0018967807089833976	-0.007009787375764052	-0.0011922147597167013	0.003758550765533968	-0.0143061	-0.014526561063941124	-0.024860051807208218	0.003905841366379511	-0.053792439616361334	-0.004369299173178075	-0.005160497430659016	-0.017667000281469062	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S13.coordsort.cnr	0.08030380000000001	0.00028429292495975544
V7_S14	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S14.coordsort.cns	Healthy	2697751491	231	0.011637287816253835	0.005457686910421209	0.0008053877487413092	0.0046522991616799	0.88507	-25.6425	28	77	-0.02046269503099219	-0.003180019253532739	-0.007638310306989269	-0.004561662643856157	-0.006316491514663183	-0.00811856289600693	-0.010394779155041764	-0.010921599341141681	-0.017213965979990104	-0.02297738256204581	-0.004463922347445452	-0.00507839471806668	-0.01203832100162655	-0.017121235904800344	-0.0074192600000000004	-0.008575920301264866	-0.023755345423268258	-0.0026242315047204415	-0.002757867845523152	-0.0007397381563013251	-0.003071375810064571	-0.03265244406686159	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S14.coordsort.cnr	0.078494571	0.0003769971396205453
V7_S15	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S15.coordsort.cns	Healthy	2697792869	193	0.00909054292846899	0.004271218940641362	0.00044738386473954314	0.0038238350759018185	0.752921	-25.9316	19	53	-0.010859486286079344	-0.0017910918383614186	-0.0014393850266543515	-0.0022215042393082998	-0.007035955978381953	-0.004130508816035625	-0.004871686899020763	-0.001756829912228007	-0.035458356121340066	-0.002071174364654549	-0.0013959292960052294	-0.004416216453687534	-0.0026093443927095814	-0.01438617868172773	-0.032910879553538025	-0.005476771128238101	-0.009236164829708423	0.0009609848772993487	-0.01053003787316074	-0.002070559606457471	-0.00534976	-0.01619677185226398	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S15.coordsort.cnr	0.08228994	0.0002802939196214469
V7_S16	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S16.coordsort.cns	Healthy	2697919805	324	0.015459253932110026	0.010417033504077784	0.0009299394279067535	0.00948709407617103	0.817461	-26.2715	29	99	-0.006457352492306227	-0.003027705511889209	-0.006145245960890719	-0.01867177833984845	-0.011053095682376916	-0.006973611892779411	-0.012748241988113168	-0.03461026584818264	-0.014773778550018539	-0.014348420828908094	-0.004432283566769841	-0.010481229007362475	-0.014300842794135385	-0.0033414415884272532	0.0008045539999999999	-0.019496293643127667	-0.0038497036895751018	-0.008658602068575445	-0.03413045476370737	0.0016579789068459836	-0.0116855	-0.007377655612778547	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S16.coordsort.cnr	0.092054	0.0003053785894708371
V7_S4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S4.coordsort.cns	Healthy	2697902095	313	0.013474683652211574	0.024136405513262335	0.002630680339791945	0.021505725173470387	0.770038	-26.3888	38	105	-0.0122982028095312	-0.00616068758416497	-0.0011210322791343254	-0.004006901496384598	-0.0004124780638029421	-0.005998288932215762	-0.010540915975000573	-0.003650912949928212	-0.003831342261797532	-0.03232695459603411	-0.004017501410467589	-0.018341770333016736	-0.0022158715983345225	-0.012128366271639698	-0.0128033	-0.013197840235614256	-0.043152821033804016	-0.0035421276194176586	-0.03471601949328487	-0.0022523579458596336	-0.0037465860771241878	-0.03374299050512569	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S4.coordsort.cnr	0.08260859400000001	0.0003228287945834563
V7_S5	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S5.coordsort.cns	Healthy	2697841029	206	0.014930700175356625	0.005273205072899794	0.0010379659030680416	0.004235239169831752	0.735449	-25.4049	26	68	-0.023571576283656134	-0.0026056853376304444	-0.004270546404660208	-0.0032566107586725398	-0.007673974660139468	-0.011259482189218583	-0.008039733029862925	-0.0035447225126352135	-0.05770440682832859	-0.01859325103317234	-0.011848828573182086	-0.021265744794733542	-0.0015445660527022616	-0.00012789507302949586	0.00110071	-0.020145867010529058	-0.022001584499625457	-0.0003365794720365119	-0.028538976427333832	-0.007124482391591796	-0.0117571	-0.058280954360881265	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S5.coordsort.cnr	0.10032049650000001	0.00047115553804072006
V7_S6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S6.coordsort.cns	Healthy	2697764097	138	0.009589629514249135	0.0018956542589053517	0.00015671829885724808	0.0017389359600481036	0.797147	-25.9074	5	46	-0.00963205852420032	-0.004622415401122417	-0.008637309625954414	-0.0066760781506159566	-0.0018463065603472823	-0.007714291716013836	-0.0045348824140365816	-0.004769752908905244	-0.007528195990182072	-0.009809260888816233	-0.0034116112139376837	-0.009293133911113097	-0.005347999796136009	-0.01913066498669872	-0.040708404541315864	0.003931422959574045	-0.013238069705244458	-0.001690680028151211	-0.008906635788946212	-0.0029673126143123117	-0.00382459	-0.06250064613036295	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S6.coordsort.cnr	0.086804391	0.00024757478503528577
V7_S7	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S7.coordsort.cns	Healthy	2697559159	229	0.014941157534761272	0.004283453047340564	0.0009867231237985984	0.003296729923541966	1.0011	-25.8327	31	75	-0.013377232283380483	-0.004089958691732901	-0.0012286084108055007	-0.028808560179289032	-0.013033665216141046	-0.003515022181058499	-0.008877924023866973	-0.0052481553203333215	-0.018810539929263924	-0.060464983083497334	-0.0009723151365931479	-0.015351093003357236	-0.008166400369132248	-0.00549272	-0.0034142399999999994	-0.01126820402566349	-0.02516297956636788	-0.005012503437383149	-0.02021585847237901	-0.0019242651466121082	-0.012746139071878125	-0.03582869860701906	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S7.coordsort.cnr	0.087928808	0.00042498520368024824
V7_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S8.coordsort.cns	Healthy	2697805948	206	0.011603639300274892	0.0020364303830202692	0.001162908326422001	0.000873522056598268	1.03238	-25.4981	27	54	-0.01161174698864589	-0.004327958354909153	-0.008266306667317435	-0.010450485889616248	-0.0077995120146364845	-0.004810822084277333	-0.013176492912364656	-0.015528819936445849	-0.0072755727447314745	-0.016022957822156694	-0.004755993566164841	-0.010173434070735572	-0.005784451808112739	-0.001060085690478629	-0.01148394294644602	-0.012899541294283395	-0.010782551736443697	-0.0035897990879297623	-0.035739354630604674	-0.0010238908998225214	-0.00408173	-0.0387654687700187	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S8.coordsort.cnr	0.093524351	0.00028720129247852534
V7_S9	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S9.coordsort.cns	Healthy	2697909633	320	0.009074198247064652	0.010295268106928473	0.005229675904418998	0.005065592202509475	1.2734	-25.5059	61	67	-0.0035352687390909658	-0.0026476533549121785	-0.0053896267007724485	-0.005064587714660324	-0.002608292543693453	-0.005754088129684085	-0.0075479985378183794	-0.005248083161700997	-0.008155344225067819	-0.004633116306586328	-0.006366162726346721	-0.012496400133395135	-0.0070747787045909675	0.0028439121568189746	0.000988163	-0.0030247529742736872	-0.003688205985997836	-0.003415366128081176	-0.027799734277469106	0.0034316381824484456	0.00016217	3.997286957427047e-05	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Healthy/cnvkit/V7_S9.coordsort.cnr	0.0865583	0.00020649409383266125
V24_S4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V24_S4.coordsort.cns	Liver	2697919634	259	0.0694722018401503	0.40230773160235656	0.33235182089934706	0.06995591070300947	1.61884	-25.0166	96	87	0.04585901472252624	0.09800623403815603	-0.0030562748689790483	-0.015534597668143328	0.018869665322089734	0.03288702272368937	0.1336992937951783	-0.00906107571212192	-0.05326031604609912	-0.02182379110037063	-0.025831583217868756	-0.026773242687136822	0.10546018863381794	-0.0466104	0.0689822	-0.02570922426464226	0.01969583276639173	-0.007088349434874835	0.008626576170506455	0.10651704346723029	-0.02366172079614424	-0.04915976542856367	6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V24_S4.coordsort.cnr	0.13030435	0.0003860857881167012
V24_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V24_S8.coordsort.cns	Liver	2697658710	284	0.01368354908348358	0.01314945358673633	0.003977519083575995	0.009171934503160334	1.59388	-25.7897	49	92	-0.01572391400846438	-0.0075043841824237074	-0.003792997694000192	-0.010545332535500397	-0.009053730638784696	-0.007082715797455506	-0.011351293450030945	-0.016920384252038363	-0.01809639669181179	-0.025338876182065716	-0.0060739050123737775	-0.007082779088832914	0.0017462798095982854	-0.01793925139226935	-0.0181926	-0.027093487462200843	-0.03153990202951825	0.0004222023387366515	0.008170357089120717	-0.000908513953591595	0.00048772899999999995	-0.031680737179508776	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V24_S8.coordsort.cnr	0.09336722	0.00034282382127499925
V25_S1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S1.coordsort.cns	Liver	2696691487	263	0.015175297143422821	0.007018088309780762	0.00298171965119568	0.004036368658585082	1.34702	-25.1415	37	86	-0.0157139161550805	-0.009311541522026501	-0.007396596700185509	-0.030071713693863716	-0.021386199758681855	-0.010867421193945447	-0.007321803038971475	-0.02590012002110314	-0.021343490021430142	-0.018951504382021218	-0.008600448548006115	-0.004042524597724821	-0.003149682002633213	-0.009541288231478571	-0.014824299999999999	-0.004985505070853583	-0.007827472735074243	-0.0044320660254750935	0.017944391734676338	-0.005607151969308381	0.000262374	-0.015281017361920364	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S1.coordsort.cnr	0.107200329	0.00031301305420760797
V25_S10	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S10.coordsort.cns	Liver	2697835108	208	0.01611503201651508	0.006727010092716163	0.0029018293137283912	0.003825180778987772	1.33054	-25.002	22	65	-0.019947570469949476	-0.01154057111923511	-0.009025186003391437	-0.020947205379898023	-0.005629276221972564	-0.012919528124160806	-0.00434845164576123	-0.006303306216478417	-0.01704813978190141	-0.03930950799175532	-0.0064762718571950905	-0.017176706944804113	-0.004437307521985441	-0.01181078422623558	-0.0295689	0.00293080350399719	-0.03731610672401222	-0.0035175430200282674	-0.010690006706431696	-0.007191351978696998	-0.0015907724188295586	-0.032569015713115254	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S10.coordsort.cnr	0.10841273	0.0003464592806734616
V25_S2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S2.coordsort.cns	Liver	2697876393	344	0.020081754223212785	0.011073754185890903	0.003362518024746288	0.007711236161144615	1.18944	-25.8824	49	102	-0.009613674375128755	-0.00908846447625637	-0.009597635723394397	-0.03235758716557457	-0.009781165733942346	-0.017223414446684134	-0.009676786400154675	-0.020658141374004395	-0.01428367420586214	-0.04488341606565864	-0.00841796798941636	-0.005746769412335767	0.00018607773951176266	-0.004687103885131579	-0.016064	-0.010979482104627843	-0.04467934498370416	-0.005536615275464566	-0.033760549461944386	-6.045251330560026e-06	-0.04218576745950059	-0.019023171744003434	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S2.coordsort.cnr	0.102005	0.0004675200786422577
V25_S3	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S3.coordsort.cns	Liver	2697727176	239	0.04501990256482033	0.13053245677797926	0.07446941439715103	0.05606304238082821	0.786723	-24.7643	48	87	-0.031019631761879104	-0.0055817543272056675	0.007940654833260109	-0.04734942872137654	0.025793269651769063	0.002159981216865126	0.047695755393383936	0.00805191586599879	-0.11330514025355765	-0.0468842921887917	-0.03468117241475957	-0.036326765554360166	0.12170082260152805	-0.041662547878443854	-0.07208977659282409	0.029964629609264284	-0.01203728566567808	-0.08223689927983743	0.003145009470487514	0.0675051520833635	0.0449068	-0.0662229961523026	6	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S3.coordsort.cnr	0.10816753999999999	0.00040898918232701396
V25_S7	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S7.coordsort.cns	Liver	2697818717	649	0.025459882402469894	0.08217905732618579	0.02644618244747688	0.055732874878708906	1.27141	-25.2454	120	276	-0.02681212149850732	-0.014754665906419207	-0.0044951504824427375	0.008524817707281997	0.0032410055804814775	-0.004098011284944707	-0.001997351633867668	-0.021011872718840405	-0.026809471210639133	-0.03384786060274965	-0.012391037305502122	-0.025288507617275417	0.0043641285254917925	-0.02592403916284608	-0.0455243	-0.02790492231169521	-0.06699627060604711	-0.006076039288266062	0.004349363359816399	-0.02281381086795315	-0.012318495148569492	-0.07000040758725559	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S7.coordsort.cnr	0.12303635	0.00032028397300453267
V25_S8	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S8.coordsort.cns	Liver	2697869634	543	0.020637176088238028	0.06828891384453012	0.024869773229376137	0.04341914061515398	0.842882	-24.5775	88	213	-0.021322450763214856	-0.00615821149547367	0.0015926423049418112	0.015576318558028285	0.008964782074157435	0.0025330098442551633	0.0014419212815881613	0.004927116244257154	-0.019368031533939477	-0.03168054640561579	-0.0020279879689515325	-0.00603607500709537	0.004986220889510013	-0.013164336384833322	-0.058558217779212995	-0.021626030798212754	-0.04326215465996708	-0.0027323585091460984	0.0009603936085663288	-0.023975469985620206	-0.0167442	-0.07113334112220634	2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V25_S8.coordsort.cnr	0.12034740099999999	0.0001166982466906413
V26_S2	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V26_S2.coordsort.cns	Liver	2697629851	284	0.018359279298862236	0.0248169295632546	0.009929046043908119	0.01488788351934648	6.01151	-25.1677	45	93	-0.0038557050594714617	-0.008227102744324748	-0.0029945214787269786	0.005482309201667617	0.00419320623958512	-0.006657222999518314	0.00524816794013814	0.00693326762230761	-0.029933641918235512	-0.01746482772620253	-0.0007788962690043128	0.0020149285425630856	0.004231341207539826	-0.022864957468901576	-0.06772481982749523	-0.0044398058848702255	-0.0046086915127274836	-0.0036316223269051012	0.042947991532355435	-0.00876215943973266	-0.04100341591893471	-0.038775453052034996	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V26_S2.coordsort.cnr	0.111103945	0.0002930180275160651
V26_S3	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V26_S3.coordsort.cns	Liver	2697924249	288	0.0535390203401962	0.17214643857111497	0.10120542861839261	0.07094100995272236	0.911469	-25.213	36	104	0.1580544869199509	-0.006829968119802248	-0.0065273863889385685	-0.026328530823196628	-0.003187220635863145	-0.008368342856593027	0.04933071735279938	0.07817585885920784	-0.024324565767642355	-0.020246937665197362	-0.004174857550436814	-0.007615259563800696	0.0011764840495497942	-0.0115817	-0.07545378239029418	-0.013493081735714956	-0.03723261260158044	0.006494566663754586	-0.002599913485626582	-0.011963257941492644	-0.0124985	-0.0705640746240159	4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V26_S3.coordsort.cnr	0.1319164	0.0002937451193957576
V3_S1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V3_S1.coordsort.cns	Liver	2697919876	211	0.013109569152771365	0.008790890052362697	0.0006488354289436281	0.008142054623419069	1.18743	-25.4404	25	68	-0.014012027665269471	-0.0098424457367412	-0.00860852489009616	-0.007289913165157442	0.014554968765004235	-0.005469840550895512	-0.00029005941182101415	-0.0018812141538905754	-0.041260287223894604	-0.023188702939123222	-0.0019630614034266687	-0.0054331330570267745	5.620505512320439e-05	-0.00430497	-0.0232699	-0.010151479215263546	-0.01797691544317314	-0.0034206394117510157	-0.0038015544276432662	-0.011630255959786272	-0.05049527215743892	-0.020166531487451053	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V3_S1.coordsort.cnr	0.10185579	0.0002941086653356038
V3_S3	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V3_S3.coordsort.cns	Liver	2697777354	191	0.017741852470091028	0.007958023655350173	0.0007437470690548321	0.007214276586295342	1.30786	-26.5534	15	69	-0.0032554483266637917	-0.0018179431194079339	-0.014474745631744768	-0.017545494559282095	-0.00028610169432442047	-0.026446649999537518	-0.0020545348940600927	-0.031024826375003995	-0.04849702082819505	-0.025454743308704404	-0.0077841294670044185	0.0014405588825244097	0.004145049354742328	-0.018900161976099634	-8.65506e-05	-0.016661588816696316	-0.012808727535632997	0.005633122334015022	-0.021916167927069404	-0.002782280810757495	-0.0036850358458722214	-0.006172574916352944	0	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V3_S3.coordsort.cnr	0.09237049	0.00033155389713976596
V3_S4	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V3_S4.coordsort.cns	Liver	2697702259	181	0.01894893500832115	0.011993901807382518	0.0027356124922161026	0.009258289315166415	1.17919	-25.3983	23	62	-0.013095349238513075	-0.005938851207008371	-0.006244788212344322	-0.006477040057947217	-0.004337140112085392	-0.004554369242859677	-0.0027539817900783703	-0.03896710003914926	-0.09012675499974053	-0.031939680609199717	-0.0040683046519899195	-2.464765937573273e-05	0.007248344611929501	-0.010655132306244153	-0.0364789	-0.005629263514413479	-0.01813338349699819	-0.004487507093025415	0.029674614402836617	-0.0115816067721034	-0.033632480978971084	-0.027519387737802863	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V3_S4.coordsort.cnr	0.09986705185	0.00042898420901855684
V5_S1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V5_S1.coordsort.cns	Liver	2697735488	136	0.011205116804913635	0.009841163493639003	0.001390520314792256	0.008450643178846747	0.948307	-25.2607	14	40	-0.0043451801910009665	-0.00870493096053357	-0.00844512043247616	-0.012084749917520884	-0.007071526003234704	-0.006071768609985943	-0.0057928142522800045	-0.00461363698770399	-0.024740398601179336	-0.018917753898696824	-0.003973957218298907	-0.0164554143877797	-0.00029709293001253155	-0.00943871	-0.050262549072321035	-0.016920408896514482	-0.007129953620376824	-0.010310460418083102	0.007759300955617697	-0.00927144028961824	-0.0022714680753797584	-0.009681358911992809	1	/data/farneysk/ElnitskiLab/Bismark_Output/WGEmSeq/seq_files/EMseq_BAMs/CoordSorted/Liver/cnvkit/V5_S1.coordsort.cnr	0.101631744	0.00028538356277929414
